# Time,     alpha,     beta,     V_inf,    u(v_body_X), v(v_body_Y), w(v_body_Z),  p,       q,         r,         gx,         gy,       gz,      FX_body,    FY_body,    FZ_body  
2.230e+00, 0.000e+00, 0.000e+00, 2.093e+02, 2.093e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -4.720e+00, 0.000e+00, 0.000e+00
2.240e+00, 0.000e+00, 0.000e+00, 2.088e+02, 2.088e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -4.699e+00, 0.000e+00, 0.000e+00
2.250e+00, 0.000e+00, 0.000e+00, 2.083e+02, 2.083e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -4.677e+00, 0.000e+00, 0.000e+00
2.260e+00, 0.000e+00, 0.000e+00, 2.079e+02, 2.079e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -4.656e+00, 0.000e+00, 0.000e+00
2.270e+00, 0.000e+00, 0.000e+00, 2.074e+02, 2.074e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -4.636e+00, 0.000e+00, 0.000e+00
2.280e+00, 0.000e+00, 0.000e+00, 2.069e+02, 2.069e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -4.615e+00, 0.000e+00, 0.000e+00
2.290e+00, 0.000e+00, 0.000e+00, 2.065e+02, 2.065e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -4.594e+00, 0.000e+00, 0.000e+00
2.300e+00, 0.000e+00, 0.000e+00, 2.060e+02, 2.060e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -4.574e+00, 0.000e+00, 0.000e+00
2.310e+00, 0.000e+00, 0.000e+00, 2.056e+02, 2.056e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -4.554e+00, 0.000e+00, 0.000e+00
2.320e+00, 0.000e+00, 0.000e+00, 2.051e+02, 2.051e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -4.533e+00, 0.000e+00, 0.000e+00
2.330e+00, 0.000e+00, 0.000e+00, 2.047e+02, 2.047e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -4.513e+00, 0.000e+00, 0.000e+00
2.340e+00, 0.000e+00, 0.000e+00, 2.042e+02, 2.042e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -4.493e+00, 0.000e+00, 0.000e+00
2.350e+00, 0.000e+00, 0.000e+00, 2.038e+02, 2.038e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -4.474e+00, 0.000e+00, 0.000e+00
2.360e+00, 0.000e+00, 0.000e+00, 2.033e+02, 2.033e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -4.454e+00, 0.000e+00, 0.000e+00
2.370e+00, 0.000e+00, 0.000e+00, 2.029e+02, 2.029e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -4.435e+00, 0.000e+00, 0.000e+00
2.380e+00, 0.000e+00, 0.000e+00, 2.024e+02, 2.024e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -4.415e+00, 0.000e+00, 0.000e+00
2.390e+00, 0.000e+00, 0.000e+00, 2.020e+02, 2.020e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -4.396e+00, 0.000e+00, 0.000e+00
2.400e+00, 0.000e+00, 0.000e+00, 2.015e+02, 2.015e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -4.377e+00, 0.000e+00, 0.000e+00
2.410e+00, 0.000e+00, 0.000e+00, 2.011e+02, 2.011e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -4.358e+00, 0.000e+00, 0.000e+00
2.420e+00, 0.000e+00, 0.000e+00, 2.007e+02, 2.007e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -4.339e+00, 0.000e+00, 0.000e+00
2.430e+00, 0.000e+00, 0.000e+00, 2.002e+02, 2.002e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -4.320e+00, 0.000e+00, 0.000e+00
2.440e+00, 0.000e+00, 0.000e+00, 1.998e+02, 1.998e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -4.302e+00, 0.000e+00, 0.000e+00
2.450e+00, 0.000e+00, 0.000e+00, 1.994e+02, 1.994e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -4.283e+00, 0.000e+00, 0.000e+00
2.460e+00, 0.000e+00, 0.000e+00, 1.989e+02, 1.989e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -4.265e+00, 0.000e+00, 0.000e+00
2.470e+00, 0.000e+00, 0.000e+00, 1.985e+02, 1.985e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -4.246e+00, 0.000e+00, 0.000e+00
2.480e+00, 0.000e+00, 0.000e+00, 1.981e+02, 1.981e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -4.228e+00, 0.000e+00, 0.000e+00
2.490e+00, 0.000e+00, 0.000e+00, 1.977e+02, 1.977e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -4.210e+00, 0.000e+00, 0.000e+00
2.500e+00, 0.000e+00, 0.000e+00, 1.972e+02, 1.972e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -4.192e+00, 0.000e+00, 0.000e+00
2.510e+00, 0.000e+00, 0.000e+00, 1.968e+02, 1.968e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -4.174e+00, 0.000e+00, 0.000e+00
2.520e+00, 0.000e+00, 0.000e+00, 1.964e+02, 1.964e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -4.157e+00, 0.000e+00, 0.000e+00
2.530e+00, 0.000e+00, 0.000e+00, 1.960e+02, 1.960e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -4.139e+00, 0.000e+00, 0.000e+00
2.540e+00, 0.000e+00, 0.000e+00, 1.956e+02, 1.956e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -4.122e+00, 0.000e+00, 0.000e+00
2.550e+00, 0.000e+00, 0.000e+00, 1.952e+02, 1.952e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -4.104e+00, 0.000e+00, 0.000e+00
2.560e+00, 0.000e+00, 0.000e+00, 1.948e+02, 1.948e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -4.087e+00, 0.000e+00, 0.000e+00
2.570e+00, 0.000e+00, 0.000e+00, 1.943e+02, 1.943e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -4.070e+00, 0.000e+00, 0.000e+00
2.580e+00, 0.000e+00, 0.000e+00, 1.939e+02, 1.939e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -4.053e+00, 0.000e+00, 0.000e+00
2.590e+00, 0.000e+00, 0.000e+00, 1.935e+02, 1.935e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -4.036e+00, 0.000e+00, 0.000e+00
2.600e+00, 0.000e+00, 0.000e+00, 1.931e+02, 1.931e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -4.019e+00, 0.000e+00, 0.000e+00
2.610e+00, 0.000e+00, 0.000e+00, 1.927e+02, 1.927e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -4.002e+00, 0.000e+00, 0.000e+00
2.620e+00, 0.000e+00, 0.000e+00, 1.923e+02, 1.923e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.986e+00, 0.000e+00, 0.000e+00
2.630e+00, 0.000e+00, 0.000e+00, 1.919e+02, 1.919e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.969e+00, 0.000e+00, 0.000e+00
2.640e+00, 0.000e+00, 0.000e+00, 1.915e+02, 1.915e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.953e+00, 0.000e+00, 0.000e+00
2.650e+00, 0.000e+00, 0.000e+00, 1.911e+02, 1.911e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.936e+00, 0.000e+00, 0.000e+00
2.660e+00, 0.000e+00, 0.000e+00, 1.907e+02, 1.907e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.920e+00, 0.000e+00, 0.000e+00
2.670e+00, 0.000e+00, 0.000e+00, 1.903e+02, 1.903e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.904e+00, 0.000e+00, 0.000e+00
2.680e+00, 0.000e+00, 0.000e+00, 1.900e+02, 1.900e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.888e+00, 0.000e+00, 0.000e+00
2.690e+00, 0.000e+00, 0.000e+00, 1.896e+02, 1.896e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.872e+00, 0.000e+00, 0.000e+00
2.700e+00, 0.000e+00, 0.000e+00, 1.892e+02, 1.892e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.856e+00, 0.000e+00, 0.000e+00
2.710e+00, 0.000e+00, 0.000e+00, 1.888e+02, 1.888e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.841e+00, 0.000e+00, 0.000e+00
2.720e+00, 0.000e+00, 0.000e+00, 1.884e+02, 1.884e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.825e+00, 0.000e+00, 0.000e+00
2.730e+00, 0.000e+00, 0.000e+00, 1.880e+02, 1.880e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.809e+00, 0.000e+00, 0.000e+00
2.740e+00, 0.000e+00, 0.000e+00, 1.876e+02, 1.876e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.794e+00, 0.000e+00, 0.000e+00
2.750e+00, 0.000e+00, 0.000e+00, 1.873e+02, 1.873e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.779e+00, 0.000e+00, 0.000e+00
2.760e+00, 0.000e+00, 0.000e+00, 1.869e+02, 1.869e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.763e+00, 0.000e+00, 0.000e+00
2.770e+00, 0.000e+00, 0.000e+00, 1.865e+02, 1.865e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.748e+00, 0.000e+00, 0.000e+00
2.780e+00, 0.000e+00, 0.000e+00, 1.861e+02, 1.861e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.733e+00, 0.000e+00, 0.000e+00
2.790e+00, 0.000e+00, 0.000e+00, 1.858e+02, 1.858e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.718e+00, 0.000e+00, 0.000e+00
2.800e+00, 0.000e+00, 0.000e+00, 1.854e+02, 1.854e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.703e+00, 0.000e+00, 0.000e+00
2.810e+00, 0.000e+00, 0.000e+00, 1.850e+02, 1.850e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.689e+00, 0.000e+00, 0.000e+00
2.820e+00, 0.000e+00, 0.000e+00, 1.846e+02, 1.846e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.674e+00, 0.000e+00, 0.000e+00
2.830e+00, 0.000e+00, 0.000e+00, 1.843e+02, 1.843e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.659e+00, 0.000e+00, 0.000e+00
2.840e+00, 0.000e+00, 0.000e+00, 1.839e+02, 1.839e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.645e+00, 0.000e+00, 0.000e+00
2.850e+00, 0.000e+00, 0.000e+00, 1.835e+02, 1.835e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.630e+00, 0.000e+00, 0.000e+00
2.860e+00, 0.000e+00, 0.000e+00, 1.832e+02, 1.832e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.616e+00, 0.000e+00, 0.000e+00
2.870e+00, 0.000e+00, 0.000e+00, 1.828e+02, 1.828e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.602e+00, 0.000e+00, 0.000e+00
2.880e+00, 0.000e+00, 0.000e+00, 1.825e+02, 1.825e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.587e+00, 0.000e+00, 0.000e+00
2.890e+00, 0.000e+00, 0.000e+00, 1.821e+02, 1.821e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.573e+00, 0.000e+00, 0.000e+00
2.900e+00, 0.000e+00, 0.000e+00, 1.817e+02, 1.817e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.559e+00, 0.000e+00, 0.000e+00
2.910e+00, 0.000e+00, 0.000e+00, 1.814e+02, 1.814e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.545e+00, 0.000e+00, 0.000e+00
2.920e+00, 0.000e+00, 0.000e+00, 1.810e+02, 1.810e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.532e+00, 0.000e+00, 0.000e+00
2.930e+00, 0.000e+00, 0.000e+00, 1.807e+02, 1.807e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.518e+00, 0.000e+00, 0.000e+00
2.940e+00, 0.000e+00, 0.000e+00, 1.803e+02, 1.803e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.504e+00, 0.000e+00, 0.000e+00
2.950e+00, 0.000e+00, 0.000e+00, 1.800e+02, 1.800e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.490e+00, 0.000e+00, 0.000e+00
2.960e+00, 0.000e+00, 0.000e+00, 1.796e+02, 1.796e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.477e+00, 0.000e+00, 0.000e+00
2.970e+00, 0.000e+00, 0.000e+00, 1.793e+02, 1.793e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.463e+00, 0.000e+00, 0.000e+00
2.980e+00, 0.000e+00, 0.000e+00, 1.789e+02, 1.789e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.450e+00, 0.000e+00, 0.000e+00
2.990e+00, 0.000e+00, 0.000e+00, 1.786e+02, 1.786e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.437e+00, 0.000e+00, 0.000e+00
3.000e+00, 0.000e+00, 0.000e+00, 1.782e+02, 1.782e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.424e+00, 0.000e+00, 0.000e+00
3.010e+00, 0.000e+00, 0.000e+00, 1.779e+02, 1.779e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.410e+00, 0.000e+00, 0.000e+00
3.020e+00, 0.000e+00, 0.000e+00, 1.776e+02, 1.776e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.397e+00, 0.000e+00, 0.000e+00
3.030e+00, 0.000e+00, 0.000e+00, 1.772e+02, 1.772e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.384e+00, 0.000e+00, 0.000e+00
3.040e+00, 0.000e+00, 0.000e+00, 1.769e+02, 1.769e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.371e+00, 0.000e+00, 0.000e+00
3.050e+00, 0.000e+00, 0.000e+00, 1.765e+02, 1.765e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.359e+00, 0.000e+00, 0.000e+00
3.060e+00, 0.000e+00, 0.000e+00, 1.762e+02, 1.762e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.346e+00, 0.000e+00, 0.000e+00
3.070e+00, 0.000e+00, 0.000e+00, 1.759e+02, 1.759e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.333e+00, 0.000e+00, 0.000e+00
3.080e+00, 0.000e+00, 0.000e+00, 1.755e+02, 1.755e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.320e+00, 0.000e+00, 0.000e+00
3.090e+00, 0.000e+00, 0.000e+00, 1.752e+02, 1.752e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.308e+00, 0.000e+00, 0.000e+00
3.100e+00, 0.000e+00, 0.000e+00, 1.749e+02, 1.749e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.295e+00, 0.000e+00, 0.000e+00
3.110e+00, 0.000e+00, 0.000e+00, 1.745e+02, 1.745e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.283e+00, 0.000e+00, 0.000e+00
3.120e+00, 0.000e+00, 0.000e+00, 1.742e+02, 1.742e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.271e+00, 0.000e+00, 0.000e+00
3.130e+00, 0.000e+00, 0.000e+00, 1.739e+02, 1.739e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.258e+00, 0.000e+00, 0.000e+00
3.140e+00, 0.000e+00, 0.000e+00, 1.736e+02, 1.736e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.246e+00, 0.000e+00, 0.000e+00
3.150e+00, 0.000e+00, 0.000e+00, 1.732e+02, 1.732e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.234e+00, 0.000e+00, 0.000e+00
3.160e+00, 0.000e+00, 0.000e+00, 1.729e+02, 1.729e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.222e+00, 0.000e+00, 0.000e+00
3.170e+00, 0.000e+00, 0.000e+00, 1.726e+02, 1.726e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.210e+00, 0.000e+00, 0.000e+00
3.180e+00, 0.000e+00, 0.000e+00, 1.723e+02, 1.723e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.198e+00, 0.000e+00, 0.000e+00
3.190e+00, 0.000e+00, 0.000e+00, 1.720e+02, 1.720e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.186e+00, 0.000e+00, 0.000e+00
3.200e+00, 0.000e+00, 0.000e+00, 1.716e+02, 1.716e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.174e+00, 0.000e+00, 0.000e+00
3.210e+00, 0.000e+00, 0.000e+00, 1.713e+02, 1.713e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.163e+00, 0.000e+00, 0.000e+00
3.220e+00, 0.000e+00, 0.000e+00, 1.710e+02, 1.710e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.151e+00, 0.000e+00, 0.000e+00
3.230e+00, 0.000e+00, 0.000e+00, 1.707e+02, 1.707e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.139e+00, 0.000e+00, 0.000e+00
3.240e+00, 0.000e+00, 0.000e+00, 1.704e+02, 1.704e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.128e+00, 0.000e+00, 0.000e+00
3.250e+00, 0.000e+00, 0.000e+00, 1.701e+02, 1.701e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.116e+00, 0.000e+00, 0.000e+00
3.260e+00, 0.000e+00, 0.000e+00, 1.697e+02, 1.697e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.105e+00, 0.000e+00, 0.000e+00
3.270e+00, 0.000e+00, 0.000e+00, 1.694e+02, 1.694e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.093e+00, 0.000e+00, 0.000e+00
3.280e+00, 0.000e+00, 0.000e+00, 1.691e+02, 1.691e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.082e+00, 0.000e+00, 0.000e+00
3.290e+00, 0.000e+00, 0.000e+00, 1.688e+02, 1.688e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.071e+00, 0.000e+00, 0.000e+00
3.300e+00, 0.000e+00, 0.000e+00, 1.685e+02, 1.685e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.060e+00, 0.000e+00, 0.000e+00
3.310e+00, 0.000e+00, 0.000e+00, 1.682e+02, 1.682e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -3.049e+00, 0.000e+00, 0.000e+00
