 # Time,   Mach,     alfa,     beta,     Cd,     CL_alfa,     Cn_p_alfa,     Cn_q_alfa 
2.210e+00, 3.977e-01, 9.890e-02, 0.000e+00, 3.016e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.220e+00, 3.964e-01, 9.962e-02, 0.000e+00, 3.016e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.230e+00, 3.952e-01, 1.003e-01, 0.000e+00, 3.016e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.240e+00, 3.939e-01, 1.011e-01, 0.000e+00, 3.016e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.250e+00, 3.927e-01, 1.018e-01, 0.000e+00, 3.016e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.260e+00, 3.915e-01, 1.025e-01, 0.000e+00, 3.015e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.270e+00, 3.903e-01, 1.033e-01, 0.000e+00, 3.015e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.280e+00, 3.890e-01, 1.040e-01, 0.000e+00, 3.015e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.290e+00, 3.878e-01, 1.047e-01, 0.000e+00, 3.015e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.300e+00, 3.866e-01, 1.055e-01, 0.000e+00, 3.015e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.310e+00, 3.855e-01, 1.062e-01, 0.000e+00, 3.014e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.320e+00, 3.843e-01, 1.070e-01, 0.000e+00, 3.014e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.330e+00, 3.831e-01, 1.077e-01, 0.000e+00, 3.014e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.340e+00, 3.819e-01, 1.085e-01, 0.000e+00, 3.014e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.350e+00, 3.808e-01, 1.092e-01, 0.000e+00, 3.014e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.360e+00, 3.796e-01, 1.100e-01, 0.000e+00, 3.014e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.370e+00, 3.785e-01, 1.107e-01, 0.000e+00, 3.014e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.380e+00, 3.774e-01, 1.115e-01, 0.000e+00, 3.013e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.390e+00, 3.762e-01, 1.123e-01, 0.000e+00, 3.013e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.400e+00, 3.751e-01, 1.130e-01, 0.000e+00, 3.013e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.410e+00, 3.740e-01, 1.138e-01, 0.000e+00, 3.013e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.420e+00, 3.729e-01, 1.146e-01, 0.000e+00, 3.013e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.430e+00, 3.718e-01, 1.153e-01, 0.000e+00, 3.013e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.440e+00, 3.707e-01, 1.161e-01, 0.000e+00, 3.013e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.450e+00, 3.696e-01, 1.169e-01, 0.000e+00, 3.012e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.460e+00, 3.685e-01, 1.177e-01, 0.000e+00, 3.012e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.470e+00, 3.675e-01, 1.184e-01, 0.000e+00, 3.012e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.480e+00, 3.664e-01, 1.192e-01, 0.000e+00, 3.012e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.490e+00, 3.653e-01, 1.200e-01, 0.000e+00, 3.012e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.500e+00, 3.643e-01, 1.208e-01, 0.000e+00, 3.012e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.510e+00, 3.632e-01, 1.216e-01, 0.000e+00, 3.012e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.520e+00, 3.622e-01, 1.224e-01, 0.000e+00, 3.011e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.530e+00, 3.611e-01, 1.232e-01, 0.000e+00, 3.011e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.540e+00, 3.601e-01, 1.240e-01, 0.000e+00, 3.011e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.550e+00, 3.591e-01, 1.248e-01, 0.000e+00, 3.011e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.560e+00, 3.581e-01, 1.256e-01, 0.000e+00, 3.011e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.570e+00, 3.576e-01, 1.259e-01, 0.000e+00, 3.011e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.580e+00, 3.566e-01, 1.267e-01, 0.000e+00, 3.011e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.590e+00, 3.556e-01, 1.275e-01, 0.000e+00, 3.011e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.600e+00, 3.546e-01, 1.284e-01, 0.000e+00, 3.011e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.610e+00, 3.536e-01, 1.292e-01, 0.000e+00, 3.011e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.620e+00, 3.526e-01, 1.300e-01, 0.000e+00, 3.010e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.630e+00, 3.517e-01, 1.308e-01, 0.000e+00, 3.010e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.640e+00, 3.507e-01, 1.316e-01, 0.000e+00, 3.010e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.650e+00, 3.497e-01, 1.324e-01, 0.000e+00, 3.010e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.660e+00, 3.488e-01, 1.332e-01, 0.000e+00, 3.010e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.670e+00, 3.478e-01, 1.341e-01, 0.000e+00, 3.010e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.680e+00, 3.469e-01, 1.349e-01, 0.000e+00, 3.010e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.690e+00, 3.459e-01, 1.357e-01, 0.000e+00, 3.010e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.700e+00, 3.450e-01, 1.365e-01, 0.000e+00, 3.010e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.710e+00, 3.440e-01, 1.374e-01, 0.000e+00, 3.010e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.720e+00, 3.431e-01, 1.382e-01, 0.000e+00, 3.010e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.730e+00, 3.422e-01, 1.390e-01, 0.000e+00, 3.009e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.740e+00, 3.413e-01, 1.399e-01, 0.000e+00, 3.009e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.750e+00, 3.404e-01, 1.407e-01, 0.000e+00, 3.009e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.760e+00, 3.395e-01, 1.416e-01, 0.000e+00, 3.009e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.770e+00, 3.386e-01, 1.424e-01, 0.000e+00, 3.009e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.780e+00, 3.377e-01, 1.433e-01, 0.000e+00, 3.009e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.790e+00, 3.368e-01, 1.441e-01, 0.000e+00, 3.009e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.800e+00, 3.359e-01, 1.450e-01, 0.000e+00, 3.009e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.810e+00, 3.350e-01, 1.458e-01, 0.000e+00, 3.009e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.820e+00, 3.341e-01, 1.467e-01, 0.000e+00, 3.009e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.830e+00, 3.333e-01, 1.475e-01, 0.000e+00, 3.009e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.840e+00, 3.324e-01, 1.484e-01, 0.000e+00, 3.009e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.850e+00, 3.315e-01, 1.492e-01, 0.000e+00, 3.008e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.860e+00, 3.307e-01, 1.501e-01, 0.000e+00, 3.008e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.870e+00, 3.298e-01, 1.510e-01, 0.000e+00, 3.008e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.880e+00, 3.290e-01, 1.518e-01, 0.000e+00, 3.008e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.890e+00, 3.281e-01, 1.527e-01, 0.000e+00, 3.008e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.900e+00, 3.273e-01, 1.536e-01, 0.000e+00, 3.008e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.910e+00, 3.265e-01, 1.545e-01, 0.000e+00, 3.008e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.920e+00, 3.256e-01, 1.553e-01, 0.000e+00, 3.008e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.930e+00, 3.248e-01, 1.562e-01, 0.000e+00, 3.008e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.940e+00, 3.240e-01, 1.571e-01, 0.000e+00, 3.008e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.950e+00, 3.232e-01, 1.580e-01, 0.000e+00, 3.008e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.960e+00, 3.224e-01, 1.589e-01, 0.000e+00, 3.008e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.970e+00, 3.216e-01, 1.598e-01, 0.000e+00, 3.008e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.980e+00, 3.208e-01, 1.606e-01, 0.000e+00, 3.008e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.990e+00, 3.200e-01, 1.615e-01, 0.000e+00, 3.008e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.000e+00, 3.192e-01, 1.624e-01, 0.000e+00, 3.007e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.010e+00, 3.184e-01, 1.633e-01, 0.000e+00, 3.007e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.020e+00, 3.176e-01, 1.642e-01, 0.000e+00, 3.007e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.030e+00, 3.168e-01, 1.651e-01, 0.000e+00, 3.007e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.040e+00, 3.161e-01, 1.660e-01, 0.000e+00, 3.007e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.050e+00, 3.153e-01, 1.669e-01, 0.000e+00, 3.007e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.060e+00, 3.145e-01, 1.678e-01, 0.000e+00, 3.007e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.070e+00, 3.138e-01, 1.688e-01, 0.000e+00, 3.007e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.080e+00, 3.130e-01, 1.697e-01, 0.000e+00, 3.007e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.090e+00, 3.122e-01, 1.706e-01, 0.000e+00, 3.007e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.100e+00, 3.115e-01, 1.715e-01, 0.000e+00, 3.007e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.110e+00, 3.107e-01, 1.724e-01, 0.000e+00, 3.007e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.120e+00, 3.100e-01, 1.733e-01, 0.000e+00, 3.007e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.130e+00, 3.093e-01, 1.743e-01, 0.000e+00, 3.007e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.140e+00, 3.085e-01, 1.752e-01, 0.000e+00, 3.007e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.150e+00, 3.078e-01, 1.761e-01, 0.000e+00, 3.007e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.160e+00, 3.071e-01, 1.770e-01, 0.000e+00, 3.007e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.170e+00, 3.063e-01, 1.780e-01, 0.000e+00, 3.007e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.180e+00, 3.056e-01, 1.789e-01, 0.000e+00, 3.007e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.190e+00, 3.049e-01, 1.798e-01, 0.000e+00, 3.006e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.200e+00, 3.042e-01, 1.808e-01, 0.000e+00, 3.006e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.210e+00, 3.035e-01, 1.817e-01, 0.000e+00, 3.006e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.220e+00, 3.028e-01, 1.827e-01, 0.000e+00, 3.006e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.230e+00, 3.021e-01, 1.836e-01, 0.000e+00, 3.006e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.240e+00, 3.014e-01, 1.845e-01, 0.000e+00, 3.006e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.250e+00, 3.007e-01, 1.855e-01, 0.000e+00, 3.006e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.260e+00, 3.000e-01, 1.864e-01, 0.000e+00, 3.006e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.270e+00, 2.993e-01, 1.874e-01, 0.000e+00, 3.006e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.280e+00, 2.986e-01, 1.883e-01, 0.000e+00, 3.006e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.290e+00, 2.980e-01, 1.893e-01, 0.000e+00, 3.006e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.300e+00, 2.973e-01, 1.903e-01, 0.000e+00, 3.006e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.310e+00, 2.966e-01, 1.912e-01, 0.000e+00, 3.006e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.320e+00, 2.959e-01, 1.922e-01, 0.000e+00, 3.006e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.330e+00, 2.953e-01, 1.932e-01, 0.000e+00, 3.006e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.340e+00, 2.946e-01, 1.941e-01, 0.000e+00, 3.006e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.350e+00, 2.939e-01, 1.951e-01, 0.000e+00, 3.006e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.360e+00, 2.933e-01, 1.961e-01, 0.000e+00, 3.006e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.370e+00, 2.926e-01, 1.970e-01, 0.000e+00, 3.006e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.380e+00, 2.920e-01, 1.980e-01, 0.000e+00, 3.006e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.390e+00, 2.913e-01, 1.990e-01, 0.000e+00, 3.006e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.400e+00, 2.907e-01, 2.000e-01, 0.000e+00, 3.006e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.410e+00, 2.901e-01, 2.009e-01, 0.000e+00, 3.006e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.420e+00, 2.894e-01, 2.019e-01, 0.000e+00, 3.006e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.430e+00, 2.888e-01, 2.029e-01, 0.000e+00, 3.006e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.440e+00, 2.882e-01, 2.039e-01, 0.000e+00, 3.005e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.450e+00, 2.875e-01, 2.049e-01, 0.000e+00, 3.005e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.460e+00, 2.869e-01, 2.059e-01, 0.000e+00, 3.005e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.470e+00, 2.863e-01, 2.069e-01, 0.000e+00, 3.005e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.480e+00, 2.857e-01, 2.079e-01, 0.000e+00, 3.005e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.490e+00, 2.851e-01, 2.089e-01, 0.000e+00, 3.005e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.500e+00, 2.845e-01, 2.099e-01, 0.000e+00, 3.005e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.510e+00, 2.838e-01, 2.109e-01, 0.000e+00, 3.005e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.520e+00, 2.832e-01, 2.119e-01, 0.000e+00, 3.005e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.530e+00, 2.826e-01, 2.129e-01, 0.000e+00, 3.005e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.540e+00, 2.820e-01, 2.139e-01, 0.000e+00, 3.005e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.550e+00, 2.814e-01, 2.149e-01, 0.000e+00, 3.005e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.560e+00, 2.809e-01, 2.159e-01, 0.000e+00, 3.005e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.570e+00, 2.803e-01, 2.169e-01, 0.000e+00, 3.005e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.580e+00, 2.797e-01, 2.179e-01, 0.000e+00, 3.005e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.590e+00, 2.791e-01, 2.189e-01, 0.000e+00, 3.005e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.600e+00, 2.785e-01, 2.200e-01, 0.000e+00, 3.005e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.610e+00, 2.779e-01, 2.210e-01, 0.000e+00, 3.005e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.620e+00, 2.774e-01, 2.220e-01, 0.000e+00, 3.005e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.630e+00, 2.768e-01, 2.230e-01, 0.000e+00, 3.005e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.640e+00, 2.762e-01, 2.241e-01, 0.000e+00, 3.005e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.650e+00, 2.757e-01, 2.251e-01, 0.000e+00, 3.005e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.660e+00, 2.751e-01, 2.261e-01, 0.000e+00, 3.005e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.670e+00, 2.745e-01, 2.272e-01, 0.000e+00, 3.005e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.680e+00, 2.740e-01, 2.282e-01, 0.000e+00, 3.005e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.690e+00, 2.734e-01, 2.292e-01, 0.000e+00, 3.005e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.700e+00, 2.729e-01, 2.303e-01, 0.000e+00, 3.005e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.710e+00, 2.723e-01, 2.313e-01, 0.000e+00, 3.005e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.720e+00, 2.718e-01, 2.323e-01, 0.000e+00, 3.005e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.730e+00, 2.712e-01, 2.334e-01, 0.000e+00, 3.005e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.740e+00, 2.707e-01, 2.344e-01, 0.000e+00, 3.005e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.750e+00, 2.701e-01, 2.355e-01, 0.000e+00, 3.005e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.760e+00, 2.696e-01, 2.365e-01, 0.000e+00, 3.005e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.770e+00, 2.691e-01, 2.376e-01, 0.000e+00, 3.005e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.780e+00, 2.685e-01, 2.386e-01, 0.000e+00, 3.005e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.790e+00, 2.680e-01, 2.397e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.800e+00, 2.675e-01, 2.408e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.810e+00, 2.669e-01, 2.418e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.820e+00, 2.664e-01, 2.429e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.830e+00, 2.659e-01, 2.439e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.840e+00, 2.654e-01, 2.450e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.850e+00, 2.649e-01, 2.461e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.860e+00, 2.644e-01, 2.471e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.870e+00, 2.639e-01, 2.482e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.880e+00, 2.633e-01, 2.493e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.890e+00, 2.628e-01, 2.504e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.900e+00, 2.623e-01, 2.514e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.910e+00, 2.618e-01, 2.525e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.920e+00, 2.613e-01, 2.536e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.930e+00, 2.608e-01, 2.547e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.940e+00, 2.604e-01, 2.558e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.950e+00, 2.599e-01, 2.569e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.960e+00, 2.594e-01, 2.579e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.970e+00, 2.589e-01, 2.590e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.980e+00, 2.584e-01, 2.601e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.990e+00, 2.579e-01, 2.612e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.000e+00, 2.574e-01, 2.623e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.010e+00, 2.570e-01, 2.634e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.020e+00, 2.565e-01, 2.645e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.030e+00, 2.560e-01, 2.656e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.040e+00, 2.556e-01, 2.667e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.050e+00, 2.551e-01, 2.678e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.060e+00, 2.546e-01, 2.689e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.070e+00, 2.542e-01, 2.700e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.080e+00, 2.537e-01, 2.711e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.090e+00, 2.532e-01, 2.723e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.100e+00, 2.528e-01, 2.734e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.110e+00, 2.523e-01, 2.745e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.120e+00, 2.519e-01, 2.756e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.130e+00, 2.514e-01, 2.767e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.140e+00, 2.510e-01, 2.778e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.150e+00, 2.505e-01, 2.790e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.160e+00, 2.501e-01, 2.801e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.170e+00, 2.496e-01, 2.812e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.180e+00, 2.492e-01, 2.823e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.190e+00, 2.488e-01, 2.835e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.200e+00, 2.483e-01, 2.846e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.210e+00, 2.479e-01, 2.857e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.220e+00, 2.475e-01, 2.869e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.230e+00, 2.470e-01, 2.880e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.240e+00, 2.466e-01, 2.891e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.250e+00, 2.462e-01, 2.903e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.260e+00, 2.458e-01, 2.914e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.270e+00, 2.453e-01, 2.926e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.280e+00, 2.449e-01, 2.937e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.290e+00, 2.445e-01, 2.949e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.300e+00, 2.441e-01, 2.960e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.310e+00, 2.437e-01, 2.972e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.320e+00, 2.433e-01, 2.983e-01, 0.000e+00, 3.004e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.330e+00, 2.429e-01, 2.995e-01, 0.000e+00, 3.003e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.340e+00, 2.424e-01, 3.006e-01, 0.000e+00, 3.003e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.350e+00, 2.420e-01, 3.018e-01, 0.000e+00, 3.003e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.360e+00, 2.416e-01, 3.029e-01, 0.000e+00, 3.003e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.370e+00, 2.412e-01, 3.041e-01, 0.000e+00, 3.003e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.380e+00, 2.408e-01, 3.053e-01, 0.000e+00, 3.003e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.390e+00, 2.404e-01, 3.064e-01, 0.000e+00, 3.003e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.400e+00, 2.400e-01, 3.076e-01, 0.000e+00, 3.003e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.410e+00, 2.396e-01, 3.087e-01, 0.000e+00, 3.003e-01, 0.000e+00, 0.000e+00, 0.000e+00
